X,Y,Z,Mixed,ClassLabel
0.16043663,0.014709473,0.26618958,0.31114814,3.0
0.30494118,0.10560608,0.13237762,0.348806,3.0
-0.19486809,-0.15393066,0.050735474,0.25346068,3.0
-0.13636398,0.007232666,0.029960632,0.13980375,3.0
-0.033815384,0.16390991,0.06787872,0.18060304,3.0
-0.11320114,-0.2814026,-0.1530304,0.3397355,3.0
-0.23717117,-0.12194824,-0.1671753,0.31475246,3.0
-0.07477379,-0.014877319,-0.15601349,0.17364523,3.0
-0.014614105,0.15013123,-0.10612488,0.18443277,3.0
-0.093278885,0.06729126,-0.08479309,0.14289482,3.0
0.07954407,-0.77505493,-0.024726868,0.77951837,3.0
0.10675049,0.26245117,-0.14498901,0.3182736,3.0
0.003164291,0.39178467,-0.096206665,0.40343642,3.0
-0.1598568,0.15696716,-0.14827728,0.26866156,3.0
-0.32525444,0.021911621,-0.072402954,0.33393526,3.0
-0.08580971,-0.18196106,-0.06072235,0.21014361,3.0
-0.062353134,0.049987793,-0.031089783,0.08575119,3.0
-0.069919586,-0.11747742,-0.10658264,0.17334807,3.0
-0.015663147,-0.029678345,-0.15557861,0.15915667,3.0
-0.09496498,-0.17631531,-0.062469482,0.20978053,3.0
0.050775528,-0.0725708,-0.033164978,0.09457585,3.0
0.31054497,-0.07122803,0.030403137,0.32005617,3.0
0.27044296,-0.12940979,0.08572388,0.31182507,3.0
0.13273048,0.06729126,0.038619995,0.15374328,3.0
-0.22246361,-0.6683502,0.015457153,0.7045715,3.0
-0.3452263,-0.08123779,-0.053977966,0.35874003,3.0
-0.47298622,-0.34613037,-0.20009613,0.6193227,3.0
-0.54963875,-0.6097717,-0.3085556,0.87700105,3.0
-0.23215485,-0.39993286,-0.2538147,0.5275074,3.0
-0.017676353,-0.17601013,-0.23778534,0.29636782,3.0
0.060183525,0.35549927,-0.2779312,0.45524448,3.0
0.17547321,0.5679321,-0.2745285,0.65475464,3.0
-0.013696671,-0.08526611,-0.12535095,0.15221947,3.0
-0.025438309,0.07575989,-0.18816376,0.20443156,3.0
-0.11977196,0.38020325,-0.15650177,0.42824367,3.0
-0.12682533,-0.115371704,-0.06367493,0.18289284,3.0
-0.41163635,-0.09291077,-0.062690735,0.4266228,3.0
-0.27032566,-0.84521484,0.072525024,0.89035046,3.0
0.02169323,0.3425598,-0.08831024,0.3544242,3.0
0.0198555,0.027664185,-0.13295746,0.1372488,3.0
0.010147095,-0.34747314,-0.04222107,0.35017592,3.0
-0.057429314,-0.6961365,-0.08577728,0.70374846,3.0
-0.19921589,-0.5328827,-0.051963806,0.57127154,3.0
-0.17502403,-0.31869507,-0.08090973,0.37248668,3.0
-0.08174324,0.07751465,-0.046218872,0.12176478,3.0
-0.044610023,-0.13450623,-0.06212616,0.15473086,3.0
-0.31156635,0.60795593,-0.09941101,0.690338,3.0
-0.21856785,0.32556152,-0.08853912,0.40199673,3.0
0.14866734,0.11935425,-0.031181335,0.19318303,3.0
0.23703384,-0.13319397,0.049087524,0.27628836,3.0
0.22994232,-0.29222107,0.14813995,0.400265,3.0
-0.0556612,-0.4918518,0.13441467,0.51291686,3.0
-0.24904346,-0.8671112,0.08596039,0.9062525,3.0
-0.35294628,-0.5539551,0.037139893,0.65788805,3.0
-0.13073921,0.18772888,-0.13415527,0.2652028,3.0
-0.09687042,0.19184875,-0.1887207,0.28601632,3.0
-0.23806667,0.074539185,-0.19520569,0.3167603,3.0
-0.3613329,0.007965088,-0.09059906,0.37260312,3.0
-0.13589764,-0.095703125,-0.07817078,0.18367887,3.0
0.07138443,-0.005981445,-0.18510437,0.19848211,3.0
0.22689629,0.20672607,-0.08547974,0.3186289,3.0
0.22941971,-0.15750122,0.065849304,0.28596532,3.0
-0.087470055,-0.20344543,-0.00390625,0.2214866,3.0
0.073812485,-0.17732239,0.007026672,0.19220012,3.0
0.253273,0.30995178,-0.04471588,0.40276152,3.0
0.11172676,0.64671326,-0.12146759,0.66743934,3.0
0.08023167,0.3556671,-0.0801239,0.37330425,3.0
0.1733551,-0.06626892,0.14125824,0.2332326,3.0
0.32875252,-0.3061676,0.32354736,0.55362415,3.0
0.4193945,-0.024932861,0.22462463,0.47641328,3.0
0.4060135,-0.647995,0.29573822,0.81988144,3.0
0.1937418,-0.6710968,0.03678131,0.699471,3.0
-0.08962631,-0.70510864,-0.08528137,0.71587986,3.0
-0.3438263,-0.67233276,-0.27711487,0.8043883,3.0
-0.5231867,-0.29335022,-0.5037155,0.7832675,3.0
-0.41698265,-0.061187744,-0.32424164,0.53174347,3.0
-0.7964878,-0.2280426,-0.31815338,0.88747835,3.0
-0.62939835,-0.35827637,-0.25065613,0.7663764,3.0
-0.14966774,0.003204346,-0.14472961,0.20822431,3.0
-0.25955772,0.12886047,-0.005714417,0.28984115,3.0
-0.1499567,0.2220459,-0.007133484,0.2680341,3.0
0.07025719,0.024765015,-0.00843811,0.07497053,3.0
0.20374966,-0.15963745,0.072502136,0.26880217,3.0
0.12263298,-0.30308533,0.19649506,0.38145757,3.0
0.08403778,-0.42689514,0.16284943,0.4645662,3.0
0.22636414,0.12060547,0.07839203,0.2682009,3.0
0.18085861,-0.060134888,-0.11714172,0.2237146,3.0
0.07000828,-0.30877686,-0.13421631,0.34388706,3.0
0.07325554,-0.18132019,-0.024269104,0.19705932,3.0
0.22964668,-0.11076355,0.16291809,0.30256978,3.0
0.21674442,-0.16433716,0.22590637,0.3535796,3.0
0.33893585,-0.21850586,0.27059174,0.4856359,3.0
0.117134094,-0.5717926,0.27500153,0.64520776,3.0
-0.13106632,-0.62667847,0.12288666,0.65192443,3.0
-0.18496227,-0.6150818,0.054588318,0.6446057,3.0
-0.16866207,-0.36273193,0.007194519,0.40009138,3.0
-0.13378716,-0.08950806,-0.07782745,0.17879544,3.0
0.012836456,0.034835815,-0.13153076,0.13666986,3.0
0.2918911,0.36912537,-0.08745575,0.4786465,3.0
0.2745266,0.27604675,-0.06788635,0.3951901,3.0
0.32238197,0.003662109,-0.041358948,0.32504478,3.0
0.32150078,0.025100708,0.07354736,0.33075976,3.0
0.67721844,0.304245,0.3203888,0.808603,3.0
0.8683548,-0.084243774,-0.0345459,0.87311536,3.0
0.49111366,0.12799072,-0.2916336,0.5853413,3.0
0.19721413,0.10473633,-0.42212677,0.47755012,3.0
-0.20960999,0.026367188,-0.16668701,0.26910245,3.0
-0.37077904,0.23976135,-0.2833786,0.524658,3.0
0.030635834,0.42045593,-0.28487396,0.5087975,3.0
0.035289764,0.14868164,-0.23107147,0.27703002,3.0
0.01894188,0.15316772,-0.20903015,0.25983214,3.0
0.018306732,0.14215088,-0.15614319,0.21194977,3.0
-0.065719604,0.85713196,-0.21104431,0.8851745,3.0
0.045763016,-0.34407043,-0.026855469,0.34813783,3.0
0.041484833,0.057937622,-0.10231018,0.12468012,3.0
-0.00545311,-0.08692932,-0.27898407,0.29226452,3.0
-0.22797203,0.0980072,-0.30316925,0.39177576,3.0
-0.23781013,0.25108337,-0.15398407,0.37855995,3.0
-0.19672966,-0.00769043,-0.054130554,0.20418574,3.0
-0.21679115,0.03401184,-0.016532898,0.22006486,3.0
-0.09687805,0.17214966,0.04735565,0.20313399,3.0
0.041837692,0.13665771,0.09101868,0.16944061,3.0
0.1777687,-0.056030273,0.15686035,0.2436109,3.0
0.063640594,-0.05847168,0.13414764,0.15957649,3.0
-0.015035629,0.110076904,0.2416153,0.2659341,3.0
0.12469673,0.20149231,0.18862152,0.30286384,3.0
-0.07001114,-0.006530762,0.25414276,0.26369065,3.0
-0.21573448,-0.16357422,0.030174255,0.27241212,3.0
-0.23974991,0.17828369,0.04625702,0.30233228,3.0
-0.14153099,-0.043518066,0.13066864,0.197482,3.0
0.003709793,0.20021057,0.1440506,0.2466751,3.0
0.12294769,0.34246826,0.13841248,0.38930535,3.0
0.0272789,-0.20085144,0.114227295,0.23266567,3.0
-0.022651672,-0.08982849,0.15836334,0.1834699,3.0
-0.110118866,-0.27555847,0.10848999,0.31595683,3.0
-0.29771805,-0.29058838,-0.04269409,0.41821098,3.0
-0.57447624,0.03741455,-0.3248825,0.66103816,3.0
-0.5415516,0.18722534,-0.2403717,0.6213775,3.0
-0.76337814,0.505249,-0.3513565,0.9805479,3.0
-0.005935669,0.4756317,-0.29136658,0.55781287,3.0
0.13170052,-0.15638733,-0.1268692,0.24061966,3.0
-0.056034088,0.22782898,-0.1692276,0.2892816,3.0
-0.2153511,0.32815552,-0.05192566,0.39592728,3.0
-0.011442184,-0.52885437,0.15890503,0.5523302,3.0
0.24279404,-0.3972473,0.30812073,0.55829453,3.0
0.3908825,-0.22270203,0.23285675,0.5065645,3.0
0.43424988,-0.2116394,0.23950195,0.5391896,3.0
0.30669212,-0.012619019,0.2733841,0.4110452,3.0
0.18098068,-0.009506226,0.3357544,0.38154343,3.0
0.29345894,0.5423279,0.252388,0.6662863,3.0
0.36842155,-0.21058655,0.3276062,0.5361035,3.0
0.37631416,0.1899414,0.26379395,0.49726987,3.0
0.3571415,0.46211243,0.11728668,0.59569633,3.0
0.12547874,0.10952759,0.06454468,0.17862593,3.0
0.009807587,0.105545044,0.10164642,0.14686027,3.0
-0.09639168,0.47843933,0.128685,0.50473297,3.0
-0.046323776,0.6237793,0.14251709,0.6415276,3.0
0.080877304,0.31277466,0.042678833,0.325869,3.0
0.17661858,0.86486816,0.09803009,0.8881446,3.0
0.038835526,0.19238281,0.22570801,0.29910442,3.0
-0.051568985,-0.38508606,0.20142365,0.4376324,3.0
-0.1977768,-0.38250732,0.18408966,0.4683124,3.0
-0.4514389,-0.06599426,-0.07261658,0.46197996,3.0
-0.14390373,0.4660797,-0.19813538,0.52649426,3.0
-0.14354897,0.102508545,-0.20059967,0.26712272,3.0
0.031719208,-0.2482605,-0.065826416,0.25879046,3.0
0.15253067,-0.44700623,-0.0233078,0.47288838,3.0
-0.019184113,-0.92167664,-0.098487854,0.9271223,3.0
-0.07891846,-0.5664978,-0.15877533,0.59359705,3.0
-0.16890717,-0.0894928,-0.23617554,0.30383793,3.0
0.033779144,0.31069946,-0.29158783,0.42743263,3.0
-0.36805344,0.09938049,-0.34092712,0.5114402,3.0
-0.4286461,0.37858582,-0.295372,0.64366865,3.0
-0.52371216,0.068603516,-0.26068115,0.5890123,3.0
-0.47310162,-0.46099854,-0.12677002,0.6726183,3.0
-0.14227867,-0.42474365,0.020835876,0.4484245,3.0
0.026035309,-0.2026062,-0.030181885,0.20648985,3.0
0.04252529,-0.16557312,0.04122162,0.17584676,3.0
0.016795158,-0.34313965,0.03730774,0.3455702,3.0
-0.06202984,-0.1421814,0.059295654,0.16606994,3.0
-0.019641876,-0.29336548,0.063812256,0.30086726,3.0
-0.055048943,-0.13897705,-0.011230469,0.14990373,3.0
0.12662506,-0.66319275,-0.059303284,0.6777724,3.0
-0.0866375,0.5017853,-0.28863525,0.5853245,3.0
0.16071129,0.7946625,-0.17689514,0.8298244,3.0
0.37874508,0.880188,-0.21613312,0.9822893,3.0
0.4398489,0.1977539,-0.12812805,0.49898943,3.0
0.26774406,0.0231781,0.22155762,0.34829855,3.0
-0.06081009,0.52238464,0.115997314,0.53855264,3.0
-0.25894356,-0.6536865,0.24382782,0.744184,3.0
-0.6216202,-0.21836853,-0.2631607,0.70947164,3.0
-0.2725439,-0.08517456,-0.27883148,0.39910135,3.0
-0.11619949,0.06480408,-0.17765808,0.2219556,3.0
-0.21516514,0.19766235,-0.18713379,0.34696615,3.0
-0.25049305,0.16212463,-0.23514557,0.37990078,3.0
-0.3348589,0.1834259,-0.20456696,0.4331549,3.0
-0.14822578,-0.17295837,-0.0980072,0.24797358,3.0
0.012301445,0.017028809,-0.035621643,0.041354652,3.0
0.17281532,0.047348022,-0.024879456,0.18090318,3.0
0.11820316,-0.20314026,0.14769745,0.2775833,3.0
0.16914463,-0.44013977,0.23661041,0.52755797,3.0
0.33110046,0.24269104,0.10832977,0.42457247,3.0
0.27448463,0.253891,0.06272125,0.37912583,3.0
0.095739365,0.003829956,0.08920288,0.1309116,3.0
-0.085398674,0.02545166,0.13362885,0.16061565,3.0
-0.066449165,-0.13887024,0.034576416,0.15778455,3.0
0.030702591,0.056930542,-0.09656525,0.11622643,3.0
0.051016808,0.21969604,-0.09739685,0.24567299,3.0
0.13386631,0.06210327,-0.15327454,0.21276768,3.0
0.05040264,0.20472717,-0.114151,0.2397584,3.0
-0.18584824,0.09454346,-0.08477783,0.22508956,3.0
-0.26219845,-0.05970764,-0.10707092,0.28944296,3.0
-0.26321602,0.20135498,-0.24082184,0.40966043,3.0
-0.28655815,0.7597351,-0.39688873,0.9037885,3.0
-0.44507408,-0.34057617,-0.17485046,0.58707386,3.0
-0.27205658,-0.47401428,-0.05593109,0.54939294,3.0
-0.2954731,-0.44465637,-0.049705505,0.5361849,3.0
-0.13925266,-0.32165527,-0.066719055,0.35679805,3.0
0.045054436,-0.098358154,-0.10233307,0.14891705,3.0
0.016616821,0.007980347,-0.120765686,0.12216446,3.0
-0.09828186,0.10429382,-0.04576111,0.15043472,3.0
-0.22776604,0.18901062,-0.09933472,0.3122015,3.0
-0.14327908,0.44396973,-0.13057709,0.48444647,3.0
-0.023299217,0.25112915,-0.08828735,0.2672141,3.0
0.09212589,0.386734,-0.12156677,0.4157269,3.0
0.10474491,0.34570312,-0.14741516,0.39014533,3.0
0.1386919,0.32054138,0.01700592,0.3496733,3.0
0.008282661,0.42294312,0.2652359,0.49929908,3.0
0.050501823,-0.048431396,0.21866608,0.22958852,3.0
0.10700607,-0.019760132,0.024909973,0.11163005,3.0
0.036507607,-0.22750854,0.0641098,0.2391715,3.0
0.13699627,0.1452179,0.010993958,0.1999427,3.0
0.32528782,0.41664124,0.010200501,0.52868336,3.0
0.33387756,0.36116028,0.033615112,0.49299183,3.0
0.23768902,0.12561035,-0.00252533,0.26885015,3.0
0.2431593,-0.13725281,-0.003753662,0.27924696,3.0
-0.092772484,-0.4037323,0.03817749,0.41600963,3.0
-0.33727455,-0.5527649,0.023406982,0.6479591,3.0
-0.23024082,-0.8505249,-0.002578735,0.88114136,3.0
0.090613365,-0.3938446,0.08443451,0.4128602,3.0
0.23826599,-0.4041748,0.21147919,0.5146372,3.0
0.23899746,-0.35713196,0.10998535,0.44357616,3.0
0.24736786,-0.7025757,0.105644226,0.7523059,3.0
0.22712421,-0.3020172,0.094192505,0.38945094,3.0
0.37082577,0.46740723,-0.11904144,0.6084013,3.0
0.21506214,0.302536,-0.23242188,0.43794942,3.0
0.07832909,0.36273193,-0.25530243,0.45043227,3.0
-0.110694885,-0.14193726,-0.23934937,0.29947898,3.0
-0.09911919,-0.38482666,-0.02733612,0.3983258,3.0
-0.041674614,-0.32284546,-0.00517273,0.32556522,3.0
-0.05761051,-0.42333984,0.069244385,0.4328168,3.0
-0.08778572,-0.3832245,0.07884979,0.40097958,3.0
-0.19499207,-0.676239,-0.014762878,0.70394534,3.0
-0.18060398,-0.5515137,-0.11053467,0.5907648,3.0
-0.09595394,0.09085083,-0.07375336,0.1513294,3.0
0.0512352,0.46746826,-0.01033783,0.47038123,3.0
0.100821495,-0.16368103,0.022850037,0.19359384,3.0
0.12492657,0.16223145,0.04625702,0.2099176,3.0
0.060513496,0.78408813,-0.04421997,0.787662,3.0
0.2304182,0.93948364,0.032844543,0.9678847,3.0
0.082057,0.53092957,0.020523071,0.5376251,3.0
-0.0942297,0.34223938,0.2602768,0.4401716,3.0
-0.08631992,0.21043396,0.21420288,0.3124363,3.0
-0.0652895,0.25242615,0.13461304,0.293432,3.0
-0.10285568,0.49131775,-0.04210663,0.5037315,3.0
-0.25130463,0.30062866,-0.054847717,0.39565122,3.0
-0.19936657,0.44429016,-0.09694672,0.49652737,3.0
-0.24117851,0.36486816,-0.121292114,0.45388064,3.0
-0.07603359,-0.24113464,-0.08076477,0.26542413,3.0
0.08118057,0.18473816,0.15467072,0.25424695,3.0
-0.08543205,-0.41615295,0.28359222,0.51079005,3.0
-0.111377716,-0.6367645,0.25427246,0.6946428,3.0
-0.06952667,-0.42478943,0.13465118,0.45101103,3.0
-0.058883667,-0.012664795,0.016075134,0.06233854,3.0
0.050154686,0.29826355,-0.06461334,0.3092758,3.0
0.05807686,0.31214905,-0.101753235,0.33341217,3.0
-0.08607292,0.17503357,-0.14368439,0.24226123,3.0
-0.043192863,-0.03213501,-0.10259247,0.115859814,3.0
0.055856705,0.08592224,-0.05052948,0.11426212,3.0
-0.004304886,-0.40940857,0.008338928,0.40951613,3.0
-0.09215927,-0.5548096,-0.062561035,0.5658806,3.0
-0.079717636,-0.27116394,-0.023208618,0.28359023,3.0
-0.10244274,0.08517456,-0.019561768,0.13465467,3.0
-0.096401215,0.23208618,0.033615112,0.25354913,3.0
-0.031484604,0.081222534,-0.0880661,0.123870976,3.0
-0.1317749,0.16929626,-0.097579956,0.23568559,3.0
-0.31485653,0.11613464,-0.15971375,0.37165895,3.0
-0.21839905,-0.084609985,-0.08229828,0.2482539,3.0
-0.09024143,-0.42539978,0.043937683,0.4370801,3.0
0.059926987,-0.21820068,0.20178223,0.3031812,3.0
0.44198132,-0.15711975,0.34688568,0.58340704,3.0
0.20451736,-0.21838379,0.25478363,0.3929803,3.0
-0.004654884,-0.05355835,0.09932709,0.11294262,3.0
-0.09853172,-0.17567444,0.13195801,0.24079645,3.0
-0.24747658,-0.25935364,0.029251099,0.3596729,3.0
-0.14340591,-0.480896,-0.069229126,0.50657564,3.0
0.015054703,-0.25238037,0.07849121,0.26473263,3.0
0.10487747,-0.5361023,0.084373474,0.5527421,3.0
0.008002281,-0.5498352,0.08403778,0.55627793,3.0
0.00784111,-0.0262146,-0.14390564,0.14648385,3.0
0.06229782,-0.27363586,-0.31121826,0.41906372,3.0
-0.17637062,-0.859375,-0.12524414,0.8861817,3.0
0.13092041,0.3214569,-0.15705872,0.38097525,3.0
0.17410946,0.32876587,-0.15738678,0.40394515,3.0
0.1797018,0.37239075,-0.13641357,0.43540356,3.0
0.17265701,0.49276733,-0.18227386,0.55304056,3.0
0.17553806,0.39796448,-0.1357727,0.4556573,3.0
0.20909977,0.21884155,-0.00491333,0.3027185,3.0
0.10735512,0.27122498,0.04584503,0.29527932,3.0
0.05597782,0.06892395,0.06362152,0.10923243,3.0
0.35176086,-0.3194275,0.16300964,0.5023363,3.0
0.5663414,-0.19569397,0.17544556,0.62435555,3.0
0.3177185,-0.3474121,0.102378845,0.48179007,3.0
0.4162264,-0.5324249,0.13829803,0.6898167,3.0
0.20667553,-0.36483765,0.07536316,0.42602924,3.0
0.105192184,-0.16195679,0.03769684,0.19676495,3.0
-0.16009903,-0.5554962,0.12134552,0.59070504,3.0
-0.1394329,-0.41015625,0.11881256,0.44920608,3.0
-0.081703186,-0.239151,0.029457092,0.25443336,3.0
-0.033177376,-0.1552887,-0.106925964,0.19143793,3.0
-0.05818081,0.046325684,-0.1339035,0.15317057,3.0
-0.38870716,0.14450073,-0.15808868,0.44380823,3.0
-0.44252682,-0.056106567,0.009315491,0.4461667,3.0
-0.21771431,-0.40548706,0.0990448,0.47077504,3.0
-0.1829176,-0.48884583,0.034477234,0.5230848,3.0
0.04579544,-0.09013367,0.12351227,0.15961385,3.0
0.14964294,0.029449463,0.080574036,0.172489,3.0
0.044115067,0.102767944,0.019447327,0.11351471,3.0
-0.07121086,0.16326904,0.037727356,0.18207449,3.0
0.21932602,-0.9709625,-0.017341614,0.9955766,3.0
-0.16008663,-0.33529663,-0.019729614,0.37207636,3.0
0.36804676,0.81129456,-0.33195496,0.95071095,3.0
0.023635864,0.89471436,-0.2329483,0.9248445,3.0
-0.24316978,0.55029297,-0.26979828,0.65935194,3.0
-0.17825794,-0.058547974,-0.12286377,0.22427498,3.0
0.003346443,-0.011550903,-0.06576538,0.06685587,3.0
0.06115246,0.33877563,-0.07997131,0.35341755,3.0
-0.056370735,-0.016921997,-0.1248703,0.13804567,3.0
-0.15132141,-0.21835327,-0.22534943,0.34836572,3.0
-0.26043606,-0.13137817,-0.123687744,0.31683722,3.0
-0.42914486,0.46461487,-0.2822113,0.6925861,3.0
-0.3695879,0.5601196,-0.31932068,0.7431655,3.0
-0.22972584,-0.28086853,-0.10009003,0.37640285,3.0
-0.05848503,-0.06510925,-0.083106995,0.1206917,3.0
0.1341734,0.1816101,0.004936218,0.22585194,3.0
0.16365337,0.039489746,0.006385803,0.1684715,3.0
0.16853428,-0.19334412,-0.004302979,0.25652343,3.0
0.32405567,0.3343048,0.22380829,0.5165868,3.0
0.21417427,0.2793579,0.20358276,0.4066416,3.0
0.18926144,0.2425232,0.1322403,0.33485055,3.0
0.36298084,0.42593384,0.06340027,0.56320006,3.0
0.32735252,0.31845093,-0.00352478,0.45670897,3.0
0.3739109,0.6131134,0.00113678,0.7181356,3.0
0.16213036,0.40879822,0.006584168,0.4398245,3.0
0.37867832,0.26461792,0.003982544,0.4619911,3.0
0.2762785,0.025131226,0.001525879,0.27742332,3.0
0.12990952,0.26289368,-0.091781616,0.3072677,3.0
-0.07608509,-0.2934265,-0.0845108,0.31469053,3.0
-0.12991333,-0.4947815,-0.001876831,0.51155615,3.0
-0.1730442,-0.43354797,-0.023155212,0.46738026,3.0
-0.14800167,-0.21194458,0.05303955,0.2638905,3.0
-0.16852379,-0.14955139,0.038139343,0.22851804,3.0
-0.23686695,-0.31977844,-0.014564514,0.39821643,3.0
-0.12509441,-0.16795349,-0.08609009,0.22642545,3.0
-0.13000011,-0.19587708,-0.07796478,0.24768199,3.0
0.013115883,0.37049866,0.008331299,0.37082434,3.0
0.001589775,0.28805542,-0.021255493,0.28884295,3.0
0.015312195,0.019729614,-0.1026535,0.105647825,3.0
-0.023396492,0.20953369,0.14678192,0.25689822,3.0
0.14442444,-0.028045654,0.29051208,0.3256413,3.0
0.107131004,0.022384644,0.13433075,0.1732711,3.0
0.2272625,-0.066329956,0.23353577,0.33254603,3.0
0.3663664,-0.12663269,0.19480133,0.43382913,3.0
0.2803526,0.12950134,0.058547974,0.31431836,3.0
0.29244137,0.12509155,0.07569885,0.3269559,3.0
0.04456806,-0.07583618,0.10702515,0.13853455,3.0
-0.077861786,-0.3015747,0.036460876,0.31359074,3.0
-0.06014633,-0.2409668,0.037750244,0.2512124,3.0
-0.0977993,-0.21336365,0.03479767,0.23727542,3.0
-0.09089947,-0.16220093,-0.18687439,0.26361695,3.0
-0.13455963,-0.007232666,-0.3317337,0.35805845,3.0
-0.35023403,-0.16134644,-0.3309021,0.5081267,3.0
-0.31489944,-0.20225525,-0.21330261,0.4307747,3.0
-0.23798943,-0.27793884,-0.11089325,0.38234317,3.0
-0.3656597,-0.41712952,0.050849915,0.5570366,3.0
-0.22455978,-0.32791138,-0.029220581,0.39850572,3.0
0.045770645,0.39012146,0.090293884,0.4030418,3.0
0.037172318,0.2542572,0.09590149,0.27427286,3.0
0.15529919,0.37452698,0.13864899,0.42849952,3.0
0.077319145,0.32208252,0.10379791,0.34711584,3.0
0.063082695,0.21180725,0.049194336,0.22641073,3.0
-0.26822472,0.16030884,0.04006958,0.31503808,3.0
-0.40032864,0.14292908,0.19340515,0.46700886,3.0
-0.31121063,-0.048553467,0.43053436,0.53345037,3.0
0.10120773,0.4002533,0.24996948,0.48262867,3.0
0.16550446,0.24320984,0.19042206,0.35043305,3.0
0.32584095,0.20542908,0.16728973,0.41995153,3.0
0.21617222,0.31010437,0.06788635,0.3840621,3.0
0.07383633,0.24133301,0.017616272,0.25298965,3.0
0.07594204,0.19177246,0.04109192,0.21031505,3.0
-0.014075279,0.116241455,0.096839905,0.15194787,3.0
-0.21609592,-0.4044037,0.20183563,0.5009765,3.0
-0.06892204,-0.46170044,0.24363708,0.52657056,3.0
-0.03169918,0.054031372,0.2160492,0.22494774,3.0
-0.21402264,0.17294312,0.1465149,0.31173965,3.0
-0.13281155,0.052459717,0.013076782,0.14339432,3.0
-0.099536896,0.17520142,-0.09738922,0.22380301,3.0
-0.2534256,0.53692627,-0.16591644,0.61647594,3.0
-0.5589504,0.0365448,-0.038146973,0.5614413,3.0
-0.59434414,-0.30548096,0.104904175,0.6764381,3.0
-0.5028858,-0.2462616,0.13571167,0.57615674,3.0
-0.49077988,-0.26374817,-0.01738739,0.5574319,3.0
-0.63945866,-0.37768555,0.027549744,0.7431775,3.0
-0.6362634,-0.10096741,0.017486572,0.644462,3.0
-0.51241016,0.010406494,0.045158386,0.51450145,3.0
-0.051306248,0.18302917,0.049621582,0.19645435,3.0
0.027671814,0.25054932,-0.027992249,0.25362223,3.0
0.19609499,0.089157104,0.102882385,0.23871954,3.0
0.18922138,0.45106506,-0.006622315,0.48919147,3.0
0.3018775,0.76374817,-0.0753479,0.824693,3.0
0.12242317,0.6219177,-0.13201141,0.64745355,3.0
0.1506052,0.72520447,-0.2302475,0.77564,3.0
0.20274162,0.68304443,-0.1727829,0.73314923,3.0
0.2371893,0.6600189,-0.20773315,0.7314621,3.0
0.18768787,0.56718445,-0.07827759,0.6025382,3.0
0.28729916,0.33772278,-0.03592682,0.4448463,3.0
0.10785103,0.37205505,-0.06073761,0.3921044,3.0
0.11156082,0.16751099,-0.046913147,0.20665573,3.0
0.2237196,0.001174927,-0.06237793,0.232256,3.0
0.23372269,-0.03883362,-0.018173218,0.23762283,3.0
0.0586586,-0.37069702,-0.003074646,0.37532195,3.0
-0.12823963,-0.2258606,0.49369812,0.55784965,3.0
-0.07671833,-0.17230225,0.6074753,0.63608176,3.0
0.19055367,0.14033508,0.2972107,0.3799195,3.0
0.14168358,0.00289917,0.13594818,0.19637859,3.0
0.02034092,0.113861084,0.005516052,0.115795195,3.0
0.040493965,0.21516418,0.010238647,0.2191808,3.0
-0.017951965,0.2938385,0.04549408,0.29788095,3.0
-0.11060524,-0.36749268,-0.049186707,0.38691565,3.0
-0.15300846,-0.70622253,0.013694763,0.72273743,3.0
-0.1765976,-0.8037262,0.29572296,0.87442243,3.0
-0.085754395,-0.46318054,0.34288025,0.5826293,3.0
-0.021702766,-0.31199646,0.20630646,0.37466672,3.0
-0.06553078,-0.24186707,0.14998627,0.29204425,3.0
-0.094184875,-0.06983948,0.15445709,0.19392096,3.0
0.050156593,0.09614563,0.078193665,0.13369337,3.0
0.13153934,0.1663971,-0.03905487,0.2156754,3.0
0.12874413,0.23942566,-0.17684937,0.32430756,3.0
0.3334608,0.09341431,-0.16464996,0.38344744,3.0
0.024691582,0.03768921,0.059185028,0.07438426,4.0
0.007745743,0.004516602,-0.01738739,0.019563168,4.0
0.05341339,0.14408875,-0.1160202,0.19254933,4.0
0.038402557,0.13354492,-0.06174469,0.15205726,4.0
-0.16069984,0.09007263,0.07304001,0.19817255,4.0
-0.15700817,-0.035995483,0.048683167,0.16827743,4.0
-0.013648033,-0.045074463,0.012607574,0.04875374,4.0
-0.06799412,0.09777832,-0.017181396,0.120328724,4.0
-0.1409378,0.031585693,-0.07970047,0.1649645,4.0
-0.014069557,0.064697266,0.026172638,0.071194775,4.0
0.01389885,0.035614014,-0.031101227,0.049283084,4.0
0.013783455,0.0466156,-0.005241394,0.04889243,4.0
-0.009586334,-0.050827026,-0.002361298,0.051777024,4.0
-0.002958298,-0.08668518,0.026332855,0.09064486,4.0
0.051372528,-0.03930664,0.08908081,0.11008878,4.0
0.032061577,-0.079071045,0.014102936,0.0864816,4.0
0.0675354,-0.26002502,-0.060531616,0.27538723,4.0
-0.2687378,-0.6866455,-0.063949585,0.7401294,4.0
-0.09020805,-0.22105408,0.17262268,0.29462007,4.0
-0.10250282,-0.100372314,0.24123764,0.28067246,4.0
0.036348343,0.11619568,0.11312866,0.16619487,4.0
-0.10153484,-0.16253662,-0.016921997,0.19238979,4.0
-0.0522604,0.05430603,-0.02956009,0.08095735,4.0
-0.07173443,0.034591675,-0.046627045,0.09228485,4.0
-0.07642555,0.27822876,-0.025989532,0.28970253,4.0
